"","Date","FTSE","SP","DAX","CAC","ASX","IBEX","MIB","TOPIX","ThreeAus","TenAus","EuroBund","TenCan","TenJap","LongGilt","TenUS","TwoUS","ThirtyUS","AUD","CAD","JPY","CHF","GBP","Cotton","Coffee","Cocoa","Corn","LiveCattle","Soybeans","Gold","Silver","Platinum","BrentCrude","GasOil","Gasoline","HeatingOil","LightCrude"
"97",1999-02-26,0.0149091354802177,0.0135253339297021,0.0156973745045213,0.0128560418638164,0.00860715661669528,0.0192583420950014,0.0105786260305604,0.0130383442956417,0.000738786659230547,0.000849172545130454,0.00340593358403224,0.00291098454898142,0.00697272728260257,0.00367159082126584,0.00350210210647715,0.00110902118891508,0.00581801175447287,0.00663946268713842,0.00389948842461498,0.0105057778077183,0.0078129562711606,0.00527989815293684,0.0127734451060055,0.0162686238381,0.00996341689949577,0.00973536821207801,0.0111920399770233,0.00803728145043621,0.00578659333116482,0.015523478291569,0.0113892017191951,0.0311702105947899,0.0255211225117389,0.0262702768548032,0.026899859288942,0.0310152913368825
"98",1999-03-31,0.0127962557536561,0.0132848694114971,0.0171099587151668,0.0140404822564969,0.00930845389596025,0.0188553655226499,0.00995893162053781,0.0162053779535442,0.000746509368919272,0.000852798233795172,0.00387225555029269,0.00307751907705206,0.00604520692134428,0.00398819264831917,0.00333215443955814,0.000928627415692752,0.00559190137073539,0.00682611924098423,0.0037832851045674,0.0102816073918921,0.00673527100544404,0.00454980274963756,0.0147592713600074,0.0185881081259329,0.0117383517895986,0.0110038540329079,0.00828692323330934,0.0118044637922415,0.00617827911855287,0.0163049868460489,0.0109176720332795,0.0239571516669477,0.0239917790749238,0.0241448678920497,0.0253084072385801,0.0232361734181279
"99",1999-04-30,0.0112416693803998,0.0126771658046635,0.0164057139108955,0.0128019939689711,0.0105413282462335,0.0137793605082477,0.00937233632024316,0.0151295786708907,0.000599915087518752,0.000691571399696209,0.00388107536832859,0.00325482102281457,0.00458476532150669,0.00388869966877369,0.00337606525041538,0.000848682041583901,0.0056357714446446,0.0063027078300911,0.0034313589297463,0.00786881276236744,0.00536111772857748,0.00398863662670017,0.0151487396963426,0.020296329497568,0.0152900770898316,0.0120464412980646,0.00892354075851397,0.0118268710462249,0.00545860538783542,0.0150429177293026,0.00972264760525271,0.0227124698622267,0.0198114691814474,0.0224268887396161,0.0231385733827359,0.0208324868457419
"100",1999-05-31,0.0115475303256167,0.012016225773164,0.013341941976975,0.0114890022115643,0.0138623459641311,0.0128669292958023,0.0108195729801826,0.0152621081331867,0.000738970033353638,0.000844981554908028,0.00286994575181001,0.00352525345849154,0.00342493583266449,0.00316361914017596,0.00347408666496599,0.000877464405714393,0.00555789704416054,0.00611141064713285,0.00343386074443597,0.00648344614388339,0.00494478382563837,0.00384486977745319,0.0146165477583457,0.0227589114585687,0.0165988851036218,0.0115131831268628,0.00862953617071172,0.0107944787149512,0.00663822945576303,0.0141581942120527,0.00836827786507284,0.0234778726838979,0.0192067087158058,0.0222078003355923,0.0237127872689706,0.0216389158178438
"101",1999-06-30,0.0111954161863849,0.0108125868864466,0.0111665490808572,0.0102537539353899,0.0140079345836519,0.0111101496832421,0.00787394087260933,0.013981310317536,0.000767987109042408,0.000857829260222818,0.00375480958728243,0.004075668796145,0.00442487011407052,0.00374288307785012,0.00379061922774491,0.000983147842478177,0.00576312050510912,0.00627945145915306,0.00366608211914824,0.00703638038008601,0.00520861941710781,0.00402974224552748,0.0142260327895226,0.0236760177621991,0.0273902484912061,0.0110023107221919,0.0087109227299624,0.00897590217637705,0.00630476067040561,0.0135947227212824,0.00800250671747916,0.0208634865794984,0.0187437418211955,0.0195906412761477,0.0213808818151934,0.020589871987305
"102",1999-07-30,0.0114898653675377,0.00964517399544739,0.0110509614431572,0.00981915926178009,0.0120959800411605,0.0106310472669502,0.0124283220485805,0.0133723306349779,0.000828804088037772,0.000916054329131821,0.00415333301096789,0.00435013544778075,0.00514190483475481,0.00396779533338959,0.00362072257350947,0.000961950367413368,0.00519728775731308,0.00619272087440218,0.00338432516323968,0.00774757666724563,0.00580523137427489,0.00470135332653357,0.0147577604704789,0.025497361406303,0.0275039635974902,0.0175489686711211,0.00788574717325185,0.0180288832749373,0.00527406963794966,0.0127746132260621,0.00793031277505774,0.0195855255080313,0.0187995807517547,0.019336611988704,0.0204822800818328,0.0197887998149903
"103",1999-08-31,0.0115776450426571,0.00949733321089987,0.0109875560258812,0.00967690440540372,0.00811326639433609,0.0113899680297469,0.0126988059871054,0.0126605679557815,0.000806986010693742,0.000850653801643075,0.00429341353312552,0.00434414803294688,0.005338078512483,0.0041823971924523,0.0036836898865003,0.00103023046646754,0.00502046983584769,0.00579079423930948,0.00381751214858005,0.00740738751514812,0.00628234975269839,0.00504033093907586,0.0148759811583285,0.0223025726454086,0.0208278462638168,0.020276984310088,0.00716743266122103,0.0234089363351352,0.00470859643274184,0.0106811683295515,0.0084991261543016,0.0174121100996371,0.0177058312792477,0.0178533994097784,0.0178162816625849,0.0177072766776326
"104",1999-09-30,0.011839144254368,0.0107975816439252,0.010795908185079,0.00956628704453241,0.00698917798211334,0.010902076175497,0.0128051875341,0.0166572355458905,0.00081076742935547,0.000867818418100338,0.00430897981356294,0.004217057465987,0.00443466734574566,0.00416557933034128,0.00358066588387356,0.00099898531862523,0.00502246167959424,0.0062766002638907,0.00372113401500728,0.00906238706715403,0.00693172134385242,0.00505512720228563,0.014652552047184,0.0238354450930788,0.0200427249092454,0.0193637095408064,0.0068983007697629,0.0233077055308878,0.0149107505272864,0.0148175006396538,0.014067633420706,0.0158329911756636,0.0150627935956042,0.0181499937294557,0.0146631400355854,0.0165223628925555
"105",1999-10-29,0.0113145922197945,0.012989498002792,0.0106196912275311,0.00965287320754246,0.00638627406609234,0.010197445449653,0.00861466543251413,0.0167077904417895,0.00083241974238196,0.000820099338914253,0.0043813440550863,0.00437088869463705,0.00381113022884063,0.00462487912417817,0.00364498386614215,0.00101029890879973,0.00532941681083191,0.0063183496146153,0.00366388295070563,0.00916215836260391,0.00761911851679364,0.00475134930862405,0.0131356623156013,0.0454111517627681,0.019607163476743,0.0124495582657575,0.00782339399924942,0.014988102352944,0.0178079799710571,0.0155487134586153,0.0157273506601594,0.020534837030577,0.0172802628460225,0.0216210543638085,0.020412672457224,0.0220131261131991
"106",1999-11-30,0.0107689633254052,0.0117867620054731,0.0108384688108487,0.0101930651157715,0.00882673570455836,0.00945827297132261,0.0105368791674033,0.0157646530482597,0.00078064790344736,0.000741294284149991,0.00442945505735043,0.00390545644187842,0.00347164576910654,0.00454939259326737,0.00313306813638832,0.000884914745940591,0.00486399998810137,0.00532365757170549,0.00307074040250918,0.00948404813881524,0.00694654056038289,0.00494269441626622,0.0117076518187276,0.0521906581632232,0.019544791929452,0.00903093789758482,0.00787672677387108,0.0115138269603123,0.0186377094896757,0.0155819159032074,0.0175614767139735,0.0217272445331452,0.0174356041916302,0.0223683934602454,0.0223184380973879,0.0244810084579229
"107",1999-12-31,0.00980445193857881,0.0108128743019775,0.0128268332510968,0.011534055931324,0.00880950059232695,0.0106228755234517,0.0210336407689672,0.0117307309707484,0.000691084142504951,0.000665243533626145,0.00472377913492068,0.00384691957687489,0.00316124614616129,0.004974858795519,0.00293501093177564,0.000792549556556208,0.00481094984269334,0.00475047100454648,0.00289536829764191,0.00670748462143856,0.006486987742869,0.00465018437891172,0.00939006270560564,0.0586769611623311,0.0191469439699818,0.00843781719060772,0.00730569752687278,0.0113302481542807,0.011466936179079,0.0114341111078547,0.0131693307344203,0.0210895038873567,0.0168567460706377,0.0215644713521947,0.0209625121158464,0.0235654057463176
"108",2000-01-31,0.0108386783948714,0.0127712337401301,0.0165933865756459,0.0137049580292161,0.00948158023407159,0.012513811779131,0.0214682366083715,0.0140411813203789,0.000555829163113292,0.000556080252969483,0.00452423047389409,0.00353061849105379,0.00289987521902243,0.00473070454835265,0.00348452053096177,0.00086810658233023,0.00595329833775781,0.0068141177980523,0.0031555028141859,0.00709365379031862,0.00635099098002673,0.00455424136089979,0.0130929220806551,0.0405974693811137,0.0188571054616942,0.0116036600937985,0.0060013727542115,0.0123476266066479,0.00834557038805085,0.0105849209269279,0.0150495874928102,0.0197407720465529,0.0202753176166304,0.0221241771700871,0.028762774894175,0.0229516644189498
"109",2000-02-29,0.0143364040008386,0.0134147542837821,0.0187551967537948,0.0160631942357597,0.00711143236079964,0.0159816294853849,0.0257286670065548,0.014302849127998,0.000670089259862487,0.000723981750757836,0.00433542938334396,0.00425354506027504,0.00310795023036324,0.00507213974910012,0.00414551916304869,0.00101593157321506,0.00681571010997102,0.00716274323188013,0.00328818384935176,0.00627781967799612,0.00692091629956715,0.00480309363344563,0.0150241327324059,0.0278815757476164,0.0189284504489862,0.011713878376311,0.00591814701375605,0.0125664468531993,0.0149153357523453,0.015281612579389,0.0235509392905537,0.0174049002519419,0.0175599205825712,0.0199301137166948,0.0293345514497954,0.0194916054992837
"110",2000-03-31,0.0152310992531081,0.0149650496994823,0.0176474621585859,0.0158317487290199,0.00663443045407464,0.0149859141501371,0.0197508937803142,0.015158288571299,0.000739492228007164,0.000756994229349945,0.00378804690500214,0.00411860950895555,0.00284404800682132,0.00477213086593359,0.00375462054732952,0.00095463269056838,0.00601565292587465,0.00787224513219993,0.00297499459748164,0.00823949718820667,0.00734829834226067,0.00440465129879414,0.0162652678478116,0.0189815159217351,0.022040059924295,0.0141872209236935,0.00576876473344862,0.0127603347989754,0.0148955743290675,0.0142174251833244,0.0228285325735527,0.0248026712762046,0.0212875682122341,0.0243406433630551,0.0335770904968444,0.0251176135868757
"111",2000-04-28,0.0165375932013643,0.0176455844569196,0.0181712344940391,0.0178636321254764,0.00574042896298632,0.0153440819457162,0.0194981927334174,0.0160179000947732,0.000770621992154618,0.000810144029355782,0.00334692057478454,0.00426370291040494,0.00243949330208162,0.00404019161590493,0.00403911988882555,0.00113572696687398,0.00592765881833753,0.00596942538510422,0.00303004172125014,0.00899032194627098,0.0075663960784293,0.00430936431967308,0.0152489743736734,0.0175596508827261,0.0217079562267206,0.0129807329369095,0.00532327175786603,0.0121752455986646,0.0109139925183059,0.012274489781564,0.02722553104679,0.0282849223904314,0.0193821670812263,0.0282600313907177,0.030629254433616,0.026544655463182
"112",2000-05-31,0.0154245438504479,0.0178635917475652,0.0183138536194538,0.0191690328360459,0.00781231058778404,0.0171648828255529,0.0109610273029644,0.015203022003325,0.00071936196458297,0.000713190606851083,0.00339964409752213,0.003918118739388,0.00204326668577987,0.00424185720828539,0.0041211618077681,0.00106929801091039,0.00622135931635807,0.00655047534570717,0.00331245464680165,0.00839483422146437,0.00826263170993046,0.00497852714684037,0.0149894696648406,0.0232109237618676,0.0213892306613315,0.0158421687068433,0.00481029303267158,0.0145665297922497,0.00714086548100958,0.00976532536571512,0.0215188182818258,0.0247454513130026,0.0193595454137866,0.0288324292079804,0.0284467537185441,0.0249536954042197
"113",2000-06-30,0.0141200522154503,0.0160644062528533,0.01628789941822,0.0171739870938073,0.00848648108809558,0.0171497707542861,0.00968176769395153,0.0147997706197513,0.00064654223510423,0.000703338400200107,0.00304581275615352,0.0036936469001217,0.00201156929142601,0.00384023409696037,0.00401218930697908,0.00101787434370076,0.00610355865777157,0.00724121414498446,0.0035890178372076,0.00702511960982028,0.00794208042596981,0.00595199775195946,0.0160318256073398,0.0231804340468365,0.0230443985543342,0.0167826940941615,0.00427758585872422,0.0142670052332865,0.00868965810152024,0.00882288720848392,0.020771785686866,0.0238157682591827,0.017323095966303,0.0244553889309016,0.0265402653567962,0.0237165006392038
"114",2000-07-31,0.0112967464143942,0.0112991888758666,0.0137630617451258,0.0140400041428957,0.00782632535874506,0.0150159581689509,0.00924301078701973,0.0132698623165122,0.000630772046659309,0.000685698554741529,0.0029480275067993,0.0035586769972662,0.00193501925126814,0.00379168777445818,0.00364748805184006,0.000950819917148234,0.00552687932170393,0.00696773106040082,0.0032404337053406,0.00633308786744159,0.00723814345647085,0.00552372809225251,0.0164421241448311,0.0477269815594412,0.0238988456723719,0.0152387028452873,0.00462796694476212,0.0133169255098637,0.00847225714054521,0.00708755242832178,0.0158744150572674,0.0221131314225207,0.0178246176831124,0.0259871108759502,0.0224742532433081,0.0228318878923312
"115",2000-08-31,0.00766188343609878,0.00833110960120385,0.0120951936324814,0.0115215139590817,0.00638803401338663,0.0127202667275495,0.00861152829859511,0.0125086391143489,0.000545882172045518,0.000574817447121457,0.00248600653099854,0.00309851928497894,0.0016782137752322,0.00295749784830616,0.0031347813841804,0.000869106715363959,0.0046506400746771,0.00706513114408683,0.00299243174195499,0.00505827239167653,0.00606533219025824,0.00445649493160807,0.0148386389508232,0.0446411972101605,0.0212665551553899,0.0140863558168886,0.00543086604127388,0.0131411880837764,0.00704295965239858,0.00637633044070952,0.0171905882570905,0.020019528713473,0.0174826613538018,0.0279266763824165,0.0214375095373594,0.0217106375072321
