Date,FTSE,SP,DAX,CAC,ASX,IBEX,MIB,TOPIX,ThreeAus,TenAus,EuroBund,TenCan,TenJap,LongGilt,TenUS,TwoUS,ThirtyUS,AUD,CAD,JPY,CHF,GBP,Cotton,Coffee,Cocoa,Corn,LiveCattle,Soybeans,Gold,Silver,Platinum,BrentCrude,GasOil,Gasoline,HeatingOil,LightCrude
29/07/1994,0.058546814,0.0306457,0.056316103,0.098839567,0.039116285,0.067525201,0.056535896,-0.021660754,0.001645205,0.0016063,0.019434892,0.009286255,-0.001923862,0.016431931,0.021021795,0.005849525,0.034590827,0.016630696,-0.000138883,-0.019381657,-0.006147271,-0.002336754,-0.010096864,0.056563796,0.132573079,-0.078042707,0.07581482,-0.105572582,-0.01124999,-0.017291574,0.045571434,0.097662888,-0.022051619,0.113456661,0.046033955,0.046375013
31/08/1994,0.052859111,0.032585975,0.02419657,-0.010834342,0.039666477,-0.024794087,-0.026268465,0.006312046,0.003173053,0.003039449,-0.01899895,0.030509993,-0.015185602,0.004294391,0.000891133,-7.5749E-05,-0.009651989,0.004855035,0.015570452,-0.001598893,0.006413733,-0.002733119,-0.032808519,0.021083646,-0.125402583,0.005396667,-0.012274396,0.014040245,0.004102507,0.019105648,-0.027333847,-0.114618897,-0.067292603,-0.156623286,-0.075249882,-0.146773944
30/09/1994,-0.074300501,-0.028132101,-0.105319133,-0.112386368,-0.048429404,-0.031359976,-0.011629428,-0.037589131,-0.008895212,-0.010320486,-0.020791647,-0.003864415,0.013232867,-0.018314962,-0.026741186,-0.006804925,-0.039609138,-0.003917429,0.020621944,0.008203218,0.033404946,0.027395245,-0.01511521,-0.009767738,-0.027644644,-0.030603481,-0.028599246,-0.068146742,0.017250601,0.025966179,0.007236806,0.038823088,0.00641626,-0.086760773,0.019707086,0.042131361
31/10/1994,0.021785937,0.019665082,0.031045055,0.007947062,0.025019186,0.007685437,-0.064996058,0.00593872,-0.002102379,-0.001453458,0.001909771,-0.013382501,-0.001018784,0.008423073,-0.008039623,-0.001535391,-0.006079046,0.002972985,-0.00768145,0.020482546,0.023868113,0.037396893,0.066080696,-0.108370983,0.005436661,0.006637193,0.021661497,0.011500776,-0.032462946,-0.072382529,-0.008328424,-0.010333993,-0.014622519,0.203711989,-0.045108357,-0.015485613
30/11/1994,-0.004836379,-0.03994486,-0.010435886,0.020979479,-0.072573454,0.026525265,-0.023478986,-0.031718707,-0.003550822,0.001006445,0.023624426,0.001821678,0.007064523,0.024879576,-0.004017156,-0.008022258,0.00289737,0.035393661,-0.017330067,-0.022949167,-0.055720429,-0.043128991,0.071015561,-0.184418948,-0.1108827,-0.016676318,-0.024233477,0.017312395,-0.011147381,-0.073288686,-0.034025153,0.050524882,-0.040448129,-0.011807345,-0.008946756,-0.012295201
30/12/1994,-0.006593127,0.009687996,0.013961175,-0.058017304,0.01289353,-0.080364017,0.021989055,0.019168458,-0.000552689,0.005407632,-0.017814694,-0.003157122,0.00609705,-0.016005266,0.004701466,-0.003584817,0.011091858,0.009209214,-0.018206998,-0.010782465,0.012984548,0.001021827,0.129696529,0.048849407,0.041473248,0.035245939,0.07758047,-0.021061477,-0.000260128,-0.007766257,0.03023897,-0.030614622,-0.0122142,-0.009082068,0.034903462,-0.018549888
31/01/1995,-0.032374859,0.023245663,-0.037385277,-0.052157394,-0.037123804,0.009206318,0.053079192,-0.068875495,-0.001003669,-0.003677929,0.015602696,0,-0.002674423,0.012027901,0.017359394,0.010107379,0.023053981,-0.022502249,-0.005768605,-0.003270037,0.016159602,0.008008652,0.033949542,-0.082365051,0.062828075,-0.006514681,0.013301403,-0.025249312,-0.025689094,-0.05303951,-0.013134517,0.014360067,-0.052129452,0.032732114,-0.089160883,0.047267346
28/02/1995,0.005828978,0.034039145,0.034777714,-0.011204599,0.058818654,-0.020155482,-0.051937298,-0.073074884,0.01175707,0.006344278,0.006393256,0.039634781,0.018757227,-0.003377863,0.026085798,0.010389104,0.024358096,-0.022749569,0.013454981,0.027412413,0.037502819,0.002907928,0.106648278,0.140648741,0.023891164,0.020451678,0.001684353,0.012278512,0.001587237,-0.032364561,-0.010147495,0.044573593,-0.006884709,-0.003121209,-0.009549147,0.017156561
31/03/1995,0.045562204,0.023994914,-0.089989466,0.052794975,-0.004114391,-0.034386234,-0.04236188,-0.025186501,0.002765566,-0.000110495,0.012616287,-9.81564E-05,0.043805193,0.008789918,0.000603217,0.000851747,0.004521485,-0.001575795,-0.003718063,0.107529085,0.086940669,0.022094848,-0.063703158,-0.086083889,-0.087075085,0.032134448,-0.097871562,0.015666882,0.03569239,0.151173298,0.070552095,0.040876983,0.052723566,0.032296699,-0.002970496,0.037202329
28/04/1995,0.020386467,0.024189607,0.044362113,0.029616125,0.074004848,0.04461712,0.088615813,0.019139128,0.003194021,0.001995901,0.012349759,0.016064435,0.015933867,0.006397266,0.01344307,0.00474842,0.013739762,-0.008220408,0.031243894,0.025159146,-0.01302323,-0.005943581,0.125605321,0.035705246,0.05297268,-0.001956948,0.020056829,-0.00730087,-0.01481884,0.073971774,-0.001128032,0.135292888,0.05796454,0.093979365,0.072711431,0.077420009
